,estimated_stock_pct,quantity,temperature,category,unit_price,hour,day,dayofweek
8327,0.48,1.0,-0.5610727969348659,kitchen,10.49,13,6,6
8328,0.33,0.0,-0.5610727969348659,snacks,4.19,13,6,6
8329,0.06,0.0,-0.5610727969348659,cleaning products,10.99,13,6,6
8330,0.26,0.0,-0.5610727969348659,pets,14.49,13,6,6
8331,0.74,2.0,-0.5610727969348659,refrigerated items,5.99,13,6,6
8332,0.47,0.0,-0.5610727969348659,cheese,5.49,13,6,6
8333,0.2,0.0,-0.5610727969348659,kitchen,16.19,13,6,6
8334,0.385,0.0,-0.5610727969348659,beverages,16.49,13,6,6
8335,0.86,3.0,-0.5610727969348659,baked goods,5.49,13,6,6
8336,0.23,0.0,-0.5610727969348659,baby products,14.99,13,6,6
8337,0.96,0.0,-0.5610727969348659,cleaning products,9.49,13,6,6
8338,0.06,0.0,-0.5610727969348659,meat,16.19,13,6,6
8339,0.15,0.0,-0.5610727969348659,beverages,5.19,13,6,6
8340,0.51,0.0,-0.5610727969348659,seafood,18.49,13,6,6
8341,0.24,0.0,-0.5610727969348659,snacks,1.99,13,6,6
8342,0.33499999999999996,0.0,-0.5610727969348659,snacks,3.19,13,6,6
8343,0.6,0.0,-0.5610727969348659,cleaning products,17.19,13,6,6
8344,0.97,10.0,-0.5610727969348659,fruit,0.49,13,6,6
8345,0.525,0.0,-0.5610727969348659,seafood,19.19,13,6,6
8346,0.77,0.0,-0.5610727969348659,baked goods,7.49,13,6,6
8347,0.46,4.0,-0.5610727969348659,kitchen,15.49,13,6,6
8348,0.575,0.0,-0.5610727969348659,baking,3.99,13,6,6
8349,0.35,0.0,-0.5610727969348659,baby products,12.19,13,6,6
8350,0.425,0.0,-0.5610727969348659,refrigerated items,6.49,13,6,6
8351,0.6,0.0,-0.5610727969348659,baked goods,4.19,13,6,6
8352,0.12,0.0,-0.5610727969348659,baby products,15.19,13,6,6
8353,0.12,0.0,-0.5610727969348659,cheese,10.99,13,6,6
8354,0.53,0.0,-0.5610727969348659,frozen,5.49,13,6,6
8355,0.92,0.0,-0.5610727969348659,baked goods,6.49,13,6,6
8356,0.39,0.0,-0.5610727969348659,dairy,9.49,13,6,6
8357,0.645,5.0,-0.5610727969348659,dairy,5.99,13,6,6
8358,0.85,0.0,-0.5610727969348659,frozen,8.99,13,6,6
8359,0.65,0.0,-0.5610727969348659,refrigerated items,10.99,13,6,6
8360,0.32,0.0,-0.5610727969348659,beverages,10.49,13,6,6
8361,0.51,1.0,-0.5610727969348659,vegetables,4.49,13,6,6
8362,0.39,4.0,-0.5610727969348659,personal care,9.99,13,6,6
8363,0.36,0.0,-0.5610727969348659,seafood,16.49,13,6,6
8364,0.55,0.0,-0.5610727969348659,frozen,8.19,13,6,6
8365,0.58,0.0,-0.5610727969348659,condiments and sauces,4.19,13,6,6
8366,0.2,0.0,-0.5610727969348659,condiments and sauces,9.19,13,6,6
8367,0.65,1.0,-0.5610727969348659,baked goods,10.19,13,6,6
8368,0.64,0.0,-0.5610727969348659,condiments and sauces,4.99,13,6,6
8369,0.24,0.0,-0.5610727969348659,baked goods,10.19,13,6,6
8370,0.17,0.0,-0.5610727969348659,frozen,7.49,13,6,6
8371,0.46499999999999997,0.0,-0.5610727969348659,snacks,2.99,13,6,6
8372,0.48,0.0,-0.5610727969348659,beverages,16.19,13,6,6
8373,0.08,0.0,-0.5610727969348659,baby products,12.49,13,6,6
8374,0.5,0.0,-0.5610727969348659,spices and herbs,5.49,13,6,6
8375,0.95,0.0,-0.5610727969348659,baking,7.19,13,6,6
8376,0.67,0.0,-0.5610727969348659,cheese,4.99,13,6,6
8377,0.48,0.0,-0.5610727969348659,snacks,1.19,13,6,6
8378,0.09,2.0,-0.5610727969348659,fruit,0.19,13,6,6
8379,0.9,0.0,-0.5610727969348659,refrigerated items,7.19,13,6,6
8380,0.265,4.0,-0.5610727969348659,meat,11.49,13,6,6
8381,0.91,0.0,-0.5610727969348659,condiments and sauces,4.49,13,6,6
8382,0.29,5.0,-0.5610727969348659,fruit,0.19,13,6,6
8383,0.89,0.0,-0.5610727969348659,spices and herbs,4.19,13,6,6
8384,0.6,4.0,-0.5610727969348659,medicine,12.99,13,6,6
8385,0.765,0.0,-0.5610727969348659,spices and herbs,2.19,13,6,6
8386,0.95,3.0,-0.5610727969348659,pets,9.49,13,6,6
8387,1.0,0.0,-0.5610727969348659,beverages,15.19,13,6,6
8388,0.97,2.0,-0.5610727969348659,packaged foods,2.99,13,6,6
8389,0.55,0.0,-0.5610727969348659,vegetables,1.49,13,6,6
8390,0.39,0.0,-0.5610727969348659,seafood,17.99,13,6,6
8391,0.45499999999999996,0.0,-0.5610727969348659,cheese,5.49,13,6,6
8392,0.54,0.0,-0.5610727969348659,packaged foods,4.99,13,6,6
8393,0.95,0.0,-0.5610727969348659,baking,2.19,13,6,6
8394,0.5066666666666667,0.0,-0.5610727969348659,medicine,22.19,13,6,6
8395,0.6950000000000001,0.0,-0.5610727969348659,medicine,23.99,13,6,6
8396,0.67,0.0,-0.5610727969348659,meat,18.49,13,6,6
8397,0.77,0.0,-0.5610727969348659,frozen,11.99,13,6,6
8398,0.3,4.0,-0.5610727969348659,vegetables,1.99,13,6,6
8399,0.92,0.0,-0.5610727969348659,beverages,12.49,13,6,6
8400,0.45,0.0,-0.5610727969348659,condiments and sauces,5.19,13,6,6
8401,0.4566666666666667,2.0,-0.5610727969348659,dairy,7.19,13,6,6
8402,0.2,0.0,-0.5610727969348659,baked goods,9.99,13,6,6
8403,0.14,0.0,-0.5610727969348659,frozen,13.99,13,6,6
8404,0.78,0.0,-0.5610727969348659,baking,2.49,13,6,6
8405,0.41500000000000004,0.0,-0.5610727969348659,packaged foods,3.49,13,6,6
8406,0.04,0.0,-0.5610727969348659,personal care,7.49,13,6,6
8407,0.295,4.0,-0.5610727969348659,fruit,3.99,13,6,6
8408,0.19,0.0,-0.5610727969348659,cheese,6.49,13,6,6
8409,0.14,0.0,-0.5610727969348659,seafood,18.49,13,6,6
8410,0.53,0.0,-0.5610727969348659,cheese,14.99,13,6,6
8411,0.42,0.0,-0.5610727969348659,seafood,18.19,13,6,6
8412,0.725,2.0,-0.5610727969348659,pets,8.99,13,6,6
8413,0.04,0.0,-0.5610727969348659,spices and herbs,0.49,13,6,6
8414,0.47,0.0,-0.5610727969348659,baby products,15.99,13,6,6
8415,0.65,0.0,-0.5610727969348659,cleaning products,14.19,13,6,6
8416,0.13,0.0,-0.5610727969348659,dairy,9.19,13,6,6
8417,0.30000000000000004,3.0,-0.5610727969348659,vegetables,1.99,13,6,6
8418,0.385,0.0,-0.5610727969348659,dairy,8.19,13,6,6
8419,0.86,1.0,-0.5610727969348659,snacks,1.19,13,6,6
8420,0.54,1.0,-0.5610727969348659,vegetables,1.19,13,6,6
8421,0.92,1.0,-0.5610727969348659,snacks,4.49,13,6,6
8422,0.01,0.0,-0.5610727969348659,spices and herbs,5.19,13,6,6
8423,0.04,0.0,-0.5610727969348659,kitchen,18.99,13,6,6
8424,0.43,1.0,-0.5610727969348659,seafood,10.19,13,6,6
8425,0.575,0.0,-0.5610727969348659,refrigerated items,6.99,13,6,6
8426,0.91,0.0,-0.5610727969348659,vegetables,4.19,13,6,6
8427,0.405,0.0,-0.5610727969348659,canned foods,2.99,13,6,6
8428,0.17,4.0,-0.5610727969348659,cleaning products,14.99,13,6,6
8429,0.93,2.0,-0.5610727969348659,canned foods,3.49,13,6,6
8430,0.9,0.0,-0.5610727969348659,frozen,11.19,13,6,6
8431,0.37,0.0,-0.5610727969348659,baking,2.19,13,6,6
8432,0.85,0.0,-0.5610727969348659,baked goods,8.49,13,6,6
8433,0.21,4.0,-0.5610727969348659,canned foods,8.49,13,6,6
8434,0.31,0.0,-0.5610727969348659,beverages,8.19,13,6,6
8435,0.88,0.0,-0.5610727969348659,meat,8.99,13,6,6
8436,0.41,0.0,-0.5610727969348659,canned foods,8.99,13,6,6
8437,0.85,0.0,-0.5610727969348659,condiments and sauces,8.49,13,6,6
8438,0.84,0.0,-0.5610727969348659,medicine,15.49,13,6,6
8439,0.57,0.0,-0.5692827004219408,kitchen,11.19,14,6,6
8440,0.88,0.0,-0.5692827004219408,beverages,20.19,14,6,6
8441,0.46,0.0,-0.5692827004219408,baking,5.99,14,6,6
8442,0.39,0.0,-0.5692827004219408,meat,12.49,14,6,6
8443,0.04,0.0,-0.5692827004219408,seafood,12.49,14,6,6
8444,0.29,3.0,-0.5692827004219408,dairy,9.49,14,6,6
8445,0.5066666666666667,0.0,-0.5692827004219408,cleaning products,16.99,14,6,6
8446,0.21,0.0,-0.5692827004219408,kitchen,13.19,14,6,6
8447,0.6133333333333334,0.0,-0.5692827004219408,medicine,19.99,14,6,6
8448,0.77,0.0,-0.5692827004219408,condiments and sauces,9.99,14,6,6
8449,0.04,0.0,-0.5692827004219408,seafood,20.49,14,6,6
8450,0.47,0.0,-0.5692827004219408,personal care,16.99,14,6,6
8451,0.395,0.0,-0.5692827004219408,baking,7.49,14,6,6
8452,0.06,0.0,-0.5692827004219408,baked goods,6.99,14,6,6
8453,0.74,0.0,-0.5692827004219408,pets,8.49,14,6,6
8454,0.75,3.0,-0.5692827004219408,snacks,0.49,14,6,6
8455,0.425,4.0,-0.5692827004219408,baking,8.19,14,6,6
8456,0.88,0.0,-0.5692827004219408,condiments and sauces,3.19,14,6,6
8457,0.29,0.0,-0.5692827004219408,kitchen,10.49,14,6,6
8458,0.45,0.0,-0.5692827004219408,snacks,4.19,14,6,6
8459,0.48,3.0,-0.5692827004219408,kitchen,19.19,14,6,6
8460,0.52,0.0,-0.5692827004219408,baked goods,4.99,14,6,6
8461,0.45,0.0,-0.5692827004219408,refrigerated items,3.49,14,6,6
8462,0.815,0.0,-0.5692827004219408,pets,14.49,14,6,6
8463,0.32,0.0,-0.5692827004219408,packaged foods,6.19,14,6,6
8464,0.16,0.0,-0.5692827004219408,cleaning products,7.49,14,6,6
8465,0.8300000000000001,0.0,-0.5692827004219408,baby products,14.99,14,6,6
8466,0.765,0.0,-0.5692827004219408,cleaning products,9.49,14,6,6
8467,0.19,0.0,-0.5692827004219408,meat,16.19,14,6,6
8468,0.25,0.0,-0.5692827004219408,seafood,18.49,14,6,6
8469,0.82,0.0,-0.5692827004219408,canned foods,7.19,14,6,6
8470,0.34,0.0,-0.5692827004219408,snacks,3.19,14,6,6
8471,0.98,0.0,-0.5692827004219408,cleaning products,17.19,14,6,6
8472,0.98,0.0,-0.5692827004219408,condiments and sauces,5.19,14,6,6
8473,0.83,4.0,-0.5692827004219408,refrigerated items,6.19,14,6,6
8474,0.42500000000000004,6.0,-0.5692827004219408,fruit,0.49,14,6,6
8475,0.07,0.0,-0.5692827004219408,frozen,11.49,14,6,6
8476,0.43,1.0,-0.5692827004219408,baked goods,7.49,14,6,6
8477,0.49,4.0,-0.5692827004219408,baking,3.99,14,6,6
8478,0.64,2.0,-0.5692827004219408,fruit,3.99,14,6,6
8479,0.07,0.0,-0.5692827004219408,refrigerated items,6.49,14,6,6
8480,0.38,0.0,-0.5692827004219408,personal care,3.49,14,6,6
8481,0.31,0.0,-0.5692827004219408,snacks,3.99,14,6,6
8482,0.13,2.0,-0.5692827004219408,baby products,15.19,14,6,6
8483,0.25,0.0,-0.5692827004219408,condiments and sauces,7.99,14,6,6
8484,0.395,0.0,-0.5692827004219408,seafood,12.99,14,6,6
8485,0.31,0.0,-0.5692827004219408,frozen,5.49,14,6,6
8486,0.75,0.0,-0.5692827004219408,baking,3.99,14,6,6
8487,0.76,0.0,-0.5692827004219408,baked goods,6.49,14,6,6
8488,0.03,0.0,-0.5692827004219408,beverages,14.49,14,6,6
8489,0.06,0.0,-0.5692827004219408,dairy,9.49,14,6,6
8490,0.435,1.0,-0.5692827004219408,cheese,11.19,14,6,6
8491,0.09,0.0,-0.5692827004219408,dairy,5.99,14,6,6
8492,0.97,1.0,-0.5692827004219408,refrigerated items,10.99,14,6,6
8493,0.16333333333333333,0.0,-0.5692827004219408,vegetables,4.49,14,6,6
8494,0.29,0.0,-0.5692827004219408,personal care,16.19,14,6,6
8495,0.4,0.0,-0.5692827004219408,snacks,0.19,14,6,6
8496,0.58,0.0,-0.5692827004219408,packaged foods,2.49,14,6,6
8497,0.41,2.0,-0.5692827004219408,cleaning products,8.49,14,6,6
8498,0.96,0.0,-0.5692827004219408,beverages,6.19,14,6,6
8499,0.47500000000000003,0.0,-0.5692827004219408,seafood,19.49,14,6,6
8500,0.55,0.0,-0.5692827004219408,spices and herbs,3.99,14,6,6
8501,0.7,0.0,-0.5692827004219408,frozen,7.49,14,6,6
8502,0.28,3.0,-0.5692827004219408,frozen,7.19,14,6,6
8503,0.13,0.0,-0.5692827004219408,snacks,2.99,14,6,6
8504,0.22,0.0,-0.5692827004219408,beverages,16.19,14,6,6
8505,0.5,2.0,-0.5692827004219408,frozen,9.49,14,6,6
8506,0.48,0.0,-0.5692827004219408,cheese,6.49,14,6,6
8507,0.13,1.0,-0.5692827004219408,dairy,7.19,14,6,6
8508,0.49666666666666665,0.0,-0.5692827004219408,spices and herbs,5.49,14,6,6
8509,0.7966666666666665,0.0,-0.5692827004219408,seafood,10.19,14,6,6
8510,0.99,0.0,-0.5692827004219408,baking,7.19,14,6,6
8511,0.54,0.0,-0.5692827004219408,personal care,6.99,14,6,6
8512,0.265,0.0,-0.5692827004219408,cheese,4.99,14,6,6
8513,0.42500000000000004,0.0,-0.5692827004219408,frozen,7.19,14,6,6
8514,0.245,0.0,-0.5692827004219408,personal care,10.99,14,6,6
8515,0.5366666666666667,1.0,-0.5692827004219408,cleaning products,9.49,14,6,6
8516,0.15,3.0,-0.5692827004219408,fruit,4.49,14,6,6
8517,0.225,0.0,-0.5692827004219408,refrigerated items,5.99,14,6,6
8518,0.1,0.0,-0.5692827004219408,condiments and sauces,4.49,14,6,6
8519,0.91,2.0,-0.5692827004219408,spices and herbs,0.19,14,6,6
8520,0.75,0.0,-0.5692827004219408,spices and herbs,4.19,14,6,6
8521,0.27,0.0,-0.5692827004219408,medicine,12.99,14,6,6
8522,0.06,0.0,-0.5692827004219408,condiments and sauces,8.19,14,6,6
8523,0.37,0.0,-0.5692827004219408,personal care,14.49,14,6,6
8524,0.3,0.0,-0.5692827004219408,medicine,10.19,14,6,6
8525,0.61,0.0,-0.5692827004219408,spices and herbs,2.19,14,6,6
8526,0.77,1.0,-0.5692827004219408,pets,9.49,14,6,6
8527,0.38,2.0,-0.5692827004219408,vegetables,1.49,14,6,6
8528,0.22,0.0,-0.5692827004219408,baby products,12.99,14,6,6
8529,0.44,0.0,-0.5692827004219408,personal care,4.49,14,6,6
8530,0.54,3.0,-0.5692827004219408,beverages,15.19,14,6,6
8531,0.64,0.0,-0.5692827004219408,dairy,6.49,14,6,6
8532,0.64,0.0,-0.5692827004219408,vegetables,1.49,14,6,6
8533,0.91,0.0,-0.5692827004219408,canned foods,7.49,14,6,6
8534,0.81,0.0,-0.5692827004219408,cheese,5.49,14,6,6
8535,0.13,0.0,-0.5692827004219408,pets,9.49,14,6,6
8536,0.05,0.0,-0.5692827004219408,cheese,13.99,14,6,6
8537,0.48,4.0,-0.5692827004219408,packaged foods,4.99,14,6,6
8538,0.66,0.0,-0.5692827004219408,baking,2.19,14,6,6
8539,0.575,0.0,-0.5692827004219408,refrigerated items,8.19,14,6,6
8540,0.26,0.0,-0.5692827004219408,medicine,22.19,14,6,6
8541,0.7,0.0,-0.5692827004219408,snacks,1.99,14,6,6
8542,0.22499999999999998,0.0,-0.5692827004219408,cheese,9.99,14,6,6
8543,0.23,0.0,-0.5692827004219408,vegetables,1.99,14,6,6
8544,0.83,0.0,-0.5692827004219408,condiments and sauces,5.19,14,6,6
8545,0.7925,1.0,-0.5692827004219408,dairy,7.19,14,6,6
8546,0.36,2.0,-0.5692827004219408,baked goods,9.99,14,6,6
8547,0.585,0.0,-0.5692827004219408,frozen,13.99,14,6,6
8548,0.62,0.0,-0.5692827004219408,personal care,7.49,14,6,6
8549,0.37333333333333335,0.0,-0.5692827004219408,canned foods,7.49,14,6,6
8550,0.82,1.0,-0.5692827004219408,canned foods,8.99,14,6,6
8551,0.27,0.0,-0.5692827004219408,seafood,18.49,14,6,6
8552,0.39,4.0,-0.5692827004219408,canned foods,8.19,14,6,6
8553,0.9,4.0,-0.5692827004219408,beverages,7.49,14,6,6
8554,0.14,3.0,-0.5692827004219408,spices and herbs,0.49,14,6,6
8555,0.11,0.0,-0.5692827004219408,cleaning products,14.19,14,6,6
8556,0.78,0.0,-0.5692827004219408,dairy,9.19,14,6,6
8557,0.45999999999999996,0.0,-0.5692827004219408,vegetables,1.99,14,6,6
8558,0.32,0.0,-0.5692827004219408,dairy,8.19,14,6,6
8559,0.26333333333333336,0.0,-0.5692827004219408,medicine,14.99,14,6,6
8560,0.54,0.0,-0.5692827004219408,pets,11.99,14,6,6
8561,0.93,2.0,-0.5692827004219408,vegetables,1.19,14,6,6
8562,0.95,0.0,-0.5692827004219408,spices and herbs,0.49,14,6,6
8563,0.63,0.0,-0.5692827004219408,snacks,4.49,14,6,6
8564,0.605,4.0,-0.5692827004219408,medicine,21.99,14,6,6
8565,0.18,0.0,-0.5692827004219408,snacks,0.19,14,6,6
8566,0.45999999999999996,0.0,-0.5692827004219408,spices and herbs,5.19,14,6,6
8567,0.48,0.0,-0.5692827004219408,kitchen,18.99,14,6,6
8568,0.29,0.0,-0.5692827004219408,seafood,10.19,14,6,6
8569,0.09,0.0,-0.5692827004219408,canned foods,2.99,14,6,6
8570,0.575,2.0,-0.5692827004219408,cheese,5.99,14,6,6
8571,0.79,0.0,-0.5692827004219408,personal care,5.19,14,6,6
8572,0.34,0.0,-0.5692827004219408,personal care,12.19,14,6,6
8573,0.37,0.0,-0.5692827004219408,canned foods,3.49,14,6,6
8574,0.39,0.0,-0.5692827004219408,baked goods,7.99,14,6,6
8575,0.86,0.0,-0.5692827004219408,baking,2.19,14,6,6
8576,0.18,0.0,-0.5692827004219408,baked goods,8.49,14,6,6
8577,0.39,0.0,-0.5692827004219408,baking,7.49,14,6,6
8578,0.14,0.0,-0.5692827004219408,beverages,11.49,14,6,6
8579,0.07,0.0,-0.5692827004219408,snacks,0.49,14,6,6
8580,0.77,0.0,-0.5692827004219408,refrigerated items,3.19,14,6,6
8581,0.585,0.0,-0.5692827004219408,packaged foods,2.99,14,6,6
8582,0.45499999999999996,3.0,-0.5692827004219408,fruit,4.99,14,6,6
8583,0.86,0.0,-0.5692827004219408,meat,14.99,14,6,6
8584,0.11,0.0,-0.5692827004219408,beverages,14.19,14,6,6
8585,0.77,0.0,-0.5692827004219408,spices and herbs,0.19,14,6,6
8586,0.68,4.0,-0.5692827004219408,snacks,3.19,14,6,6
8587,0.33,0.0,-0.5015416666666667,baby products,14.19,15,6,6
8588,0.32,0.0,-0.5015416666666667,canned foods,2.49,15,6,6
8589,0.99,0.0,-0.5015416666666667,meat,12.49,15,6,6
8590,0.29,0.0,-0.5015416666666667,dairy,9.49,15,6,6
8591,0.17,0.0,-0.5015416666666667,beverages,15.99,15,6,6
8592,0.48666666666666664,4.0,-0.5015416666666667,meat,16.19,15,6,6
8593,0.96,2.0,-0.5015416666666667,fruit,3.99,15,6,6
8594,0.63,0.0,-0.5015416666666667,kitchen,13.19,15,6,6
8595,0.89,0.0,-0.5015416666666667,beverages,11.99,15,6,6
8596,0.4,0.0,-0.5015416666666667,baking,8.19,15,6,6
8597,0.78,0.0,-0.5015416666666667,seafood,20.49,15,6,6
8598,0.57,1.0,-0.5015416666666667,baking,7.49,15,6,6
8599,0.99,0.0,-0.5015416666666667,pets,8.49,15,6,6
8600,0.6599999999999999,0.0,-0.5015416666666667,frozen,12.49,15,6,6
8601,0.5,0.0,-0.5015416666666667,beverages,16.19,15,6,6
8602,0.795,0.0,-0.5015416666666667,kitchen,18.49,15,6,6
8603,0.03,4.0,-0.5015416666666667,snacks,4.19,15,6,6
8604,0.57,0.0,-0.5015416666666667,baked goods,4.99,15,6,6
8605,0.63,0.0,-0.5015416666666667,cheese,5.49,15,6,6
8606,0.75,0.0,-0.5015416666666667,cleaning products,7.49,15,6,6
8607,0.45999999999999996,0.0,-0.5015416666666667,cleaning products,9.49,15,6,6
8608,0.32,1.0,-0.5015416666666667,meat,16.19,15,6,6
8609,0.5,1.0,-0.5015416666666667,canned foods,7.19,15,6,6
8610,0.23,0.0,-0.5015416666666667,snacks,3.19,15,6,6
8611,0.43,0.0,-0.5015416666666667,fruit,0.49,15,6,6
8612,0.5466666666666666,4.0,-0.5015416666666667,seafood,19.19,15,6,6
8613,0.76,3.0,-0.5015416666666667,baked goods,7.49,15,6,6
8614,0.365,0.0,-0.5015416666666667,meat,20.49,15,6,6
8615,0.87,0.0,-0.5015416666666667,baking,3.99,15,6,6
8616,0.14,0.0,-0.5015416666666667,meat,11.99,15,6,6
8617,0.395,0.0,-0.5015416666666667,baby products,12.19,15,6,6
8618,0.75,0.0,-0.5015416666666667,cheese,10.99,15,6,6
8619,0.36,4.0,-0.5015416666666667,condiments and sauces,7.99,15,6,6
8620,0.96,0.0,-0.5015416666666667,frozen,5.49,15,6,6
8621,0.46,0.0,-0.5015416666666667,vegetables,4.49,15,6,6
8622,0.33,0.0,-0.5015416666666667,personal care,9.99,15,6,6
8623,0.44,3.0,-0.5015416666666667,seafood,16.49,15,6,6
8624,0.315,0.0,-0.5015416666666667,baked goods,4.19,15,6,6
8625,0.09,2.0,-0.5015416666666667,cleaning products,8.49,15,6,6
8626,0.485,0.0,-0.5015416666666667,frozen,8.19,15,6,6
8627,0.67,2.0,-0.5015416666666667,condiments and sauces,4.99,15,6,6
8628,0.1,0.0,-0.5015416666666667,spices and herbs,3.99,15,6,6
8629,0.45,4.0,-0.5015416666666667,frozen,7.19,15,6,6
8630,0.45,0.0,-0.5015416666666667,snacks,2.99,15,6,6
8631,0.43,0.0,-0.5015416666666667,cleaning products,15.49,15,6,6
8632,0.4825,0.0,-0.5015416666666667,baby products,12.49,15,6,6
8633,0.07,0.0,-0.5015416666666667,cheese,6.49,15,6,6
8634,0.595,3.0,-0.5015416666666667,dairy,7.19,15,6,6
8635,0.38,3.0,-0.5015416666666667,baked goods,4.99,15,6,6
8636,0.52,0.0,-0.5015416666666667,pets,14.19,15,6,6
8637,0.92,0.0,-0.5015416666666667,spices and herbs,5.49,15,6,6
8638,0.14,0.0,-0.5015416666666667,seafood,10.19,15,6,6
8639,0.89,0.0,-0.5015416666666667,baking,7.19,15,6,6
8640,0.29,4.0,-0.5015416666666667,personal care,6.99,15,6,6
8641,0.36,0.0,-0.5015416666666667,cheese,4.99,15,6,6
8642,0.78,0.0,-0.5015416666666667,medicine,11.49,15,6,6
8643,0.62,0.0,-0.5015416666666667,baby products,7.19,15,6,6
8644,0.58,0.0,-0.5015416666666667,personal care,10.99,15,6,6
8645,0.5449999999999999,4.0,-0.5015416666666667,fruit,0.19,15,6,6
8646,0.13,0.0,-0.5015416666666667,condiments and sauces,3.99,15,6,6
8647,0.29,0.0,-0.5015416666666667,cleaning products,9.49,15,6,6
8648,0.7,4.0,-0.5015416666666667,fruit,4.49,15,6,6
8649,0.7233333333333333,0.0,-0.5015416666666667,condiments and sauces,4.49,15,6,6
8650,0.6275,5.0,-0.5015416666666667,fruit,0.19,15,6,6
8651,1.0,0.0,-0.5015416666666667,spices and herbs,4.19,15,6,6
8652,0.05,0.0,-0.5015416666666667,medicine,12.99,15,6,6
8653,0.18,0.0,-0.5015416666666667,spices and herbs,2.49,15,6,6
8654,0.93,0.0,-0.5015416666666667,medicine,10.19,15,6,6
8655,0.06,0.0,-0.5015416666666667,spices and herbs,2.19,15,6,6
8656,0.25,2.0,-0.5015416666666667,pets,9.49,15,6,6
8657,0.87,0.0,-0.5015416666666667,personal care,4.49,15,6,6
8658,0.405,2.0,-0.5015416666666667,kitchen,10.19,15,6,6
8659,0.13,0.0,-0.5015416666666667,dairy,6.49,15,6,6
8660,0.98,0.0,-0.5015416666666667,beverages,19.99,15,6,6
8661,0.9,0.0,-0.5015416666666667,packaged foods,8.49,15,6,6
8662,0.41,0.0,-0.5015416666666667,cheese,13.99,15,6,6
8663,0.68,1.0,-0.5015416666666667,packaged foods,4.99,15,6,6
8664,0.72,0.0,-0.5015416666666667,baking,2.49,15,6,6
8665,0.91,1.0,-0.5015416666666667,meat,18.49,15,6,6
8666,0.54,4.0,-0.5015416666666667,cheese,9.99,15,6,6
8667,0.29,0.0,-0.5015416666666667,snacks,1.49,15,6,6
8668,0.52,9.0,-0.5015416666666667,dairy,7.19,15,6,6
8669,0.79,0.0,-0.5015416666666667,baked goods,9.99,15,6,6
8670,0.82,4.0,-0.5015416666666667,frozen,13.99,15,6,6
8671,0.55,0.0,-0.5015416666666667,cleaning products,14.19,15,6,6
8672,0.6766666666666666,5.0,-0.5015416666666667,fruit,3.99,15,6,6
8673,0.72,0.0,-0.5015416666666667,canned foods,7.49,15,6,6
8674,0.36999999999999994,0.0,-0.5015416666666667,seafood,18.49,15,6,6
8675,0.9,0.0,-0.5015416666666667,cheese,14.99,15,6,6
8676,0.755,2.0,-0.5015416666666667,beverages,15.99,15,6,6
8677,0.9,0.0,-0.5015416666666667,spices and herbs,0.49,15,6,6
8678,0.565,0.0,-0.5015416666666667,cleaning products,14.19,15,6,6
8679,0.29000000000000004,0.0,-0.5015416666666667,dairy,9.19,15,6,6
8680,0.75,4.0,-0.5015416666666667,vegetables,1.99,15,6,6
8681,0.44,6.0,-0.5015416666666667,dairy,8.19,15,6,6
8682,0.59,5.0,-0.5015416666666667,medicine,14.99,15,6,6
8683,0.31,2.0,-0.5015416666666667,canned foods,2.49,15,6,6
8684,0.39,0.0,-0.5015416666666667,packaged foods,5.49,15,6,6
8685,0.41000000000000003,0.0,-0.5015416666666667,pets,11.99,15,6,6
8686,0.67,0.0,-0.5015416666666667,meat,12.19,15,6,6
8687,0.5,1.0,-0.5015416666666667,spices and herbs,0.49,15,6,6
8688,0.23,0.0,-0.5015416666666667,snacks,4.49,15,6,6
8689,0.405,0.0,-0.5015416666666667,medicine,21.99,15,6,6
8690,0.07,0.0,-0.5015416666666667,spices and herbs,5.19,15,6,6
8691,0.65,0.0,-0.5015416666666667,seafood,10.19,15,6,6
8692,0.25,0.0,-0.5015416666666667,canned foods,2.99,15,6,6
8693,0.46,0.0,-0.5015416666666667,cheese,5.99,15,6,6
8694,0.445,0.0,-0.5015416666666667,condiments and sauces,9.19,15,6,6
8695,0.75,0.0,-0.5015416666666667,personal care,12.19,15,6,6
8696,0.5700000000000001,0.0,-0.5015416666666667,canned foods,3.49,15,6,6
8697,0.34,0.0,-0.5015416666666667,packaged foods,2.19,15,6,6
8698,0.94,0.0,-0.5015416666666667,baking,7.49,15,6,6
8699,0.43,4.0,-0.5015416666666667,beverages,8.19,15,6,6
8700,0.21,0.0,-0.5015416666666667,baked goods,10.49,15,6,6
8701,0.81,1.0,-0.5015416666666667,refrigerated items,3.19,15,6,6
8702,0.655,0.0,-0.5015416666666667,packaged foods,2.99,15,6,6
8703,0.38,4.0,-0.5015416666666667,fruit,4.99,15,6,6
8704,0.51,6.0,-0.5015416666666667,packaged foods,6.99,15,6,6
8705,0.33,0.0,-0.5015416666666667,meat,14.99,15,6,6
8706,0.82,1.0,-0.5015416666666667,cleaning products,14.19,15,6,6
8707,0.08499999999999999,0.0,-0.5015416666666667,canned foods,8.99,15,6,6
8708,0.18,0.0,-0.5015416666666667,condiments and sauces,8.49,15,6,6
8709,0.89,0.0,-0.5015416666666667,medicine,15.49,15,6,6
8710,0.91,0.0,-0.5015416666666667,spices and herbs,0.19,15,6,6
8711,0.57,0.0,-0.5015416666666667,baking,7.99,15,6,6
8712,0.74,0.0,-0.5305164319248826,kitchen,11.19,16,6,6
